"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
150 1 0.5 278 202 0.985994335128528 0.544975013932549 FALSE ""
100 0.5 1.5 351 203 0.412197076516729 1.97422379946842 FALSE ""
200 0.5 1.5 933 204 0.414449932669494 2.57802484557242 FALSE ""
200 0.5 1.5 940 205 0.531976179478574 1.15862521246631 FALSE ""
300 1 0.5 990 206 0.869399026660976 0.700139084455938 FALSE ""
200 1.5 1.5 637 207 1.52445690997605 1.52686604450265 FALSE ""
300 0.5 1.5 1545 208 0.430443249883654 2.29406750196133 FALSE ""
100 0.5 0.5 632 209 0.609162411334812 0.343297375421017 FALSE ""
150 0.5 1.5 776 210 0.56628183889268 1.08156121420748 FALSE ""
200 1 0.5 955 211 0.814036729903024 0.804947934584217 FALSE ""
100 1.5 1.5 1705 212 1.38481636059287 2.2771095903258 FALSE ""
200 0.5 1.5 1017 213 0.512499834009619 1.33289388656363 FALSE ""
150 1 1.5 1337 214 0.87983359027804 2.70674172397771 FALSE ""
100 1.5 0.5 849 215 1.58114139009037 0.329529869508478 FALSE ""
50 1 1.5 777 216 1.50460896606887 0.513842543605103 FALSE ""
200 1 1.5 382 217 1.04601755979443 1.27778832998445 FALSE ""
300 1.5 0.5 1032 218 1.28298814293224 0.699888559196516 FALSE ""
200 0.5 0.5 1297 219 0.472617377707093 0.538202734971601 FALSE ""
50 1.5 1.5 527 220 1.58484675628584 1.14850547953704 FALSE ""
100 1.5 0.5 1456 221 1.36109283160958 0.447644459435814 FALSE ""
200 0.5 1.5 1780 222 0.561663326248309 0.98269785416054 FALSE ""
100 1 1.5 1670 223 0.880758056330465 2.0985782952869 FALSE ""
150 0.5 1.5 1286 224 0.460395852783495 1.60208177898516 FALSE ""
50 0.5 1.5 877 225 0.415732441245676 4.12381350475094 FALSE ""
100 1.5 0.5 1229 226 1.72742828452154 0.460303194531071 FALSE ""
150 1 0.5 1293 227 0.765322197534216 0.798369356468124 FALSE ""
150 0.5 0.5 328 228 0.822346535154209 0.127828578333059 FALSE ""
200 0.5 0.5 514 229 0.540557022776599 0.438750198678915 FALSE ""
150 0.5 1.5 1053 230 0.391297759219651 3.2301933849021 FALSE ""
100 0.5 0.5 1185 231 0.645494199516298 0.274507444922194 FALSE ""
300 1.5 0.5 986 232 1.79218407038719 0.394781904084828 FALSE ""
200 1 1.5 1588 233 0.976642344694381 1.23556002912688 FALSE ""
200 0.5 0.5 1948 234 0.452772060347302 0.683323894299111 FALSE ""
100 1.5 1.5 11 235 1.64637810741395 1.42716312179708 FALSE ""
200 1 0.5 494 236 0.8097542757325 0.77964264716551 FALSE ""
200 1 1.5 1981 237 1.06164460179443 1.36474943067786 FALSE ""
100 1.5 1.5 149 238 1.29300179207043 1.82187612263399 FALSE ""
200 1 0.5 1522 239 1.0215700841109 0.521440464607737 FALSE ""
200 1 0.5 1172 240 1.00190308857271 0.468488672092231 FALSE ""
50 1.5 1.5 657 241 1.60798714431062 0.735134298047394 FALSE ""
150 1.5 0.5 426 242 1.73439574974054 0.458946840810525 FALSE ""
300 1.5 1.5 1371 243 1.60657535241519 1.30113914092988 FALSE ""
300 1.5 0.5 930 244 1.53647408481029 0.505047409730483 FALSE ""
50 1 0.5 1999 245 0.698336253380965 1.09966406020435 FALSE ""
50 1.5 0.5 793 246 3.75997954091196 0.0742874587185008 FALSE ""
50 1 0.5 1471 247 0.797333601685031 1.02785783950754 FALSE ""
300 0.5 1.5 1573 248 0.475423159972111 1.83658725694401 FALSE ""
50 1 0.5 718 249 0.64162931542809 1.27084021493245 FALSE ""
50 0.5 0.5 190 250 0.561407589383774 0.289748700764508 FALSE ""
300 0.5 0.5 996 251 0.500674570778316 0.437952339324157 FALSE ""
150 0.5 1.5 115 252 0.490348824666931 1.47043282487497 FALSE ""
200 1.5 0.5 445 253 1.76028054500221 0.462576264784802 FALSE ""
100 1 0.5 398 254 1.09787525025458 0.55948893183752 FALSE ""
150 1.5 1.5 1005 255 1.39712405443503 1.92928049062417 FALSE ""
50 0.5 1.5 626 256 0.596086387520244 1.35416999761648 FALSE ""
150 1.5 0.5 442 257 1.81758275153995 0.364160470816208 FALSE ""
200 1.5 1.5 1742 258 1.50186040282892 1.62071394098276 FALSE ""
200 1 1.5 1448 259 0.909495837292783 2.63189163897307 FALSE ""
150 1 1.5 1716 260 1.03875527463723 1.34262690757048 FALSE ""
300 1.5 1.5 165 261 1.71849402417461 1.08207001139952 FALSE ""
150 1 1.5 1873 262 1.09811725404852 1.24598217160733 FALSE ""
300 1 1.5 1185 263 1.09662418401189 1.4095941856832 FALSE ""
300 0.5 0.5 1179 264 0.47329364581594 0.626282904977945 FALSE ""
300 1.5 0.5 1773 265 1.86053055439484 0.348626468457509 FALSE ""
200 0.5 1.5 1825 266 0.501669986248684 1.516301587004 FALSE ""
300 0.5 1.5 1702 267 0.49291341314814 1.46226467290364 FALSE ""
200 1.5 1.5 726 268 1.52643229629882 1.41404613526196 FALSE ""
50 1 0.5 359 269 1.40797307110338 0.206275941542522 FALSE ""
150 0.5 0.5 1033 270 0.380714267379723 0.705917438962312 FALSE ""
200 0.5 1.5 1101 271 0.615331311320377 0.858072914320202 FALSE ""
150 0.5 0.5 67 272 0.368624263969552 1.04300718592612 FALSE ""
100 1.5 1.5 1813 273 1.6619734536514 1.06515862589113 FALSE ""
100 0.5 1.5 680 274 0.486590369053894 1.75532102864462 FALSE ""
100 0.5 0.5 1756 275 0.542658654456781 0.574520508540564 FALSE ""
50 1 1.5 1528 276 0.994622026852802 1.91629368357787 FALSE ""
300 1.5 0.5 1508 277 1.38843102244709 0.650586526676526 FALSE ""
300 1.5 1.5 260 278 1.51606286549803 1.45502391128963 FALSE ""
200 0.5 1.5 1292 279 0.572750218255154 1.00249016771495 FALSE ""
100 1 1.5 938 280 0.937062982439794 1.63137755741621 FALSE ""
200 1.5 0.5 538 281 1.71992879351813 0.373456552525302 FALSE ""
300 0.5 0.5 1680 282 0.424144049935323 0.668080841340472 FALSE ""
