"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
300 0.5 0.5 61 306 0.372167582449616 0.877868159269992 FALSE ""
100 1.5 0.5 74 307 1.70118064451907 0.52018970681819 FALSE ""
200 0.5 1.5 22 308 0.521044835994101 1.15232527987123 FALSE ""
100 0.5 0.5 36 309 0.834155357328588 0.209237155501183 FALSE ""
150 0.5 0.5 89 310 0.476643364697938 0.597242746056078 FALSE ""
100 1 1.5 18 311 0.855322549926188 1.86343158307694 FALSE ""
100 0.5 1.5 41 312 0.542474484845214 0.952606853921662 FALSE ""
300 1.5 1.5 62 313 1.24049413212136 2.91008950397981 FALSE ""
150 1 0.5 82 314 0.979914816589144 0.407192021188393 FALSE ""
200 0.5 1.5 67 315 0.626880715725719 0.700344013014078 FALSE ""
100 1.5 1.5 78 316 1.81425454802429 1.00668593436754 FALSE ""
100 0.5 1.5 76 317 0.261396530549421 9.65670344653292 FALSE ""
100 1 1.5 27 318 0.949188259133966 1.92692073179049 FALSE ""
300 1 1.5 56 319 1.00717535427192 1.43924095447482 FALSE ""
50 1.5 1.5 93 320 2.27347976679556 0.414828452841483 FALSE ""
300 1 0.5 28 321 0.866953210490915 0.764828007881182 FALSE ""
150 1 1.5 45 322 1.13280652563512 1.04422273127636 FALSE ""
300 1 0.5 17 323 1.16049753763747 0.310244860357971 FALSE ""
150 1.5 1.5 37 324 1.77610587986537 0.780184160829233 FALSE ""
100 1.5 0.5 26 325 1.71310619257676 0.361797819746938 FALSE ""
300 0.5 0.5 97 326 0.375406871876491 1.1984628615721 FALSE ""
100 1.5 1.5 88 327 1.37437362639447 1.58115693320934 FALSE ""
300 1 1.5 4 328 0.96378796860319 1.80217147761845 FALSE ""
200 1 1.5 61 329 0.823111125701447 2.40317693797545 FALSE ""
300 0.5 1.5 8 330 0.385569883620045 3.22720203591717 FALSE ""
200 0.5 0.5 55 331 0.512064252201203 0.444199307238726 FALSE ""
300 1.5 1.5 94 332 1.56374680327068 1.54216373768644 FALSE ""
300 1.5 0.5 88 333 1.62594086558128 0.465877413629162 FALSE ""
50 1.5 1.5 78 334 1.56220575188438 0.934311823094846 FALSE ""
300 1.5 1.5 83 335 1.3914411936594 2.13524961035349 FALSE ""
100 1 1.5 63 336 1.2069423947253 0.852811398662738 FALSE ""
50 0.5 1.5 89 337 0.242424497223079 31.9007898404873 FALSE ""
100 1 0.5 65 338 1.1488128061199 0.516889463676951 FALSE ""
150 1 0.5 86 339 0.89003820087749 0.544753389673481 FALSE ""
300 1 1.5 47 340 0.881225780020716 2.19796259370318 FALSE ""
100 0.5 0.5 83 341 0.436843945284218 0.778334760600909 FALSE ""
150 0.5 1.5 11 342 0.353947743593845 4.62053123004179 FALSE ""
150 1 1.5 40 343 1.03478851628591 1.43253240622589 FALSE ""
100 1 1.5 12 344 0.636048745102017 3.93651630465486 FALSE ""
200 0.5 0.5 67 345 0.352534367196131 1.11357968033162 FALSE ""
150 0.5 0.5 81 346 0.431480888702386 0.891780254559757 FALSE ""
150 0.5 0.5 23 347 0.332713355258188 1.88045500297883 FALSE ""
50 1 0.5 4 348 1.00295137096511 0.71955166908446 FALSE ""
100 0.5 0.5 19 349 0.348777109489233 1.6244568737659 FALSE ""
100 0.5 0.5 56 350 0.466462523285637 0.557540767787295 FALSE ""
100 1 1.5 34 351 1.22985075375033 0.998030801309166 FALSE ""
200 1.5 1.5 20 352 1.0960321491645 3.71128039438511 FALSE ""
100 1 1.5 37 353 0.901173879575265 1.84130052188344 FALSE ""
150 0.5 1.5 26 354 0.429034120504676 2.02377327220244 FALSE ""
200 1.5 0.5 72 355 1.16963635606485 1.01427123354145 FALSE ""
100 0.5 0.5 67 356 0.502207370023914 0.403760804301164 FALSE ""
150 1.5 1.5 31 357 1.77635159552231 0.950656432910002 FALSE ""
50 1 0.5 2 358 1.61258577925467 0.172703861746967 FALSE ""
50 0.5 1.5 6 359 0.68359036740123 1.07154861326924 FALSE ""
100 1.5 0.5 15 360 1.46091310715676 0.477585482686738 FALSE ""
200 0.5 1.5 31 361 0.576303390087318 0.842181270460628 FALSE ""
50 1.5 1.5 34 362 1.25766870246675 1.88977703721454 FALSE ""
100 1.5 1.5 57 363 1.60574867540914 1.42594606456507 FALSE ""
50 1.5 1.5 60 364 1.60553341637283 1.1288787162385 FALSE ""
100 1.5 1.5 89 365 1.67339360273951 1.19268307725639 FALSE ""
100 0.5 0.5 92 366 0.718837624729994 0.220813234500583 FALSE ""
300 1 1.5 10 367 1.10278203099334 1.30346360809625 FALSE ""
50 1.5 0.5 29 368 1.83860726547752 0.478704464552025 FALSE ""
200 1 1.5 34 369 1.08731318233269 1.2830031410002 FALSE ""
50 1.5 1.5 92 370 1.53553474169219 1.20561295117601 FALSE ""
50 0.5 0.5 65 371 0.462220475150594 0.669549352889233 FALSE ""
